User-ID,ISBN,Book-Rating,Book-Rating_5
98499,1550711466,0,0
98499,1551669285,0,0
98499,1552450929,0,0
98499,1896095275,0,0
98499,1896860486,0,0
98499,1902058070,0,0
98509,155022395X,0,0
98509,1550224557,0,0
98509,155022462X,0,0
98509,1550711296,0,0
98509,155071130X,0,0
98509,1550711377,0,0
98509,1896239765,0,0
98509,1896647111,0,0
98518,1560760478,10,5
98521,1578632005,9,4.5
98525,068485614X,0,0
98525,1583940634,0,0
98534,140003065X,7,3.5
98535,044900631X,5,2.5
98535,1551664313,0,0
98535,1551668467,5,2.5
98544,000648302X,0,0
98544,1860463916,0,0
98547,006000925X,7,3.5
98547,037383599X,7,3.5
98547,038079487X,0,0
98547,038081918X,0,0
98547,039914465X,5,2.5
98547,039914739X,7,3.5
98547,055358619X,0,0
98547,067179938X,8,4
98547,082176845X,7,3.5
98547,1551667401,0,0
98547,1551669455,10,5
98547,155166951X,4,2
98547,1563525313,0,0
98547,157322930X,0,0
98575,067179356X,0,0
98575,078601587X,0,0
98599,031242227X,9,4.5
98599,067179356X,7,3.5
98608,1550544683,7,3.5
98610,8432216178,0,0
98618,1853260150,0,0
98620,006019491X,7,3.5
98628,014131088X,7,3.5
98628,081297106X,0,0
98628,1558745157,6,3
98633,042518904X,9,4.5
98647,050552208X,0,0
98647,051512947X,0,0
98647,055357003X,0,0
98647,067978330X,0,0
98647,1551669498,0,0
98647,1570713383,7,3.5
98647,1573225517,0,0
98647,9676113433,10,5
98655,014025448X,10,5
98655,080410946X,0,0
98655,1551669455,9,4.5
98656,3290114708,8,4
98659,3407784724,0,0
98668,1858284597,9,4.5
98669,006019491X,0,0
98671,055357230X,0,0
98686,042516098X,9,4.5
98686,1558504265,8,4
98686,1929049307,7,3.5
98722,094180741X,7,3.5
98723,006019491X,0,0
98723,080410946X,0,0
98723,1400034779,0,0
98723,1557100225,8,4
98723,1573229571,7,3.5
98735,1578565383,8,4
98736,014028009X,10,5
98740,1563246015,8,4
98741,002863974X,0,0
98741,006001203X,0,0
98741,006008460X,0,0
98741,006028336X,0,0
98741,006028367X,0,0
98741,006098824X,0,0
98741,006103083X,0,0
98741,006109921X,0,0
98741,006251010X,0,0
98741,006272049X,0,0
98741,006440630X,0,0
98741,006440823X,0,0
98741,014023313X,0,0
98741,014025448X,0,0
98741,014027684X,0,0
98741,014028009X,0,0
98741,014029628X,0,0
98741,014034294X,0,0
98741,014200281X,0,0
98741,015100692X,0,0
98741,015101020X,0,0
98741,015685080X,0,0
98741,031228554X,0,0
98741,031242227X,0,0
98741,034025601X,0,0
98741,034536676X,0,0
98741,034539657X,0,0
98741,034542705X,0,0
98741,034543479X,0,0
98741,034545281X,0,0
98741,037325024X,0,0
98741,037326139X,0,0
98741,037387216X,0,0
98741,037570714X,0,0
98741,037582233X,0,0
98741,038000383X,0,0
98741,038071681X,0,0
98741,038072202X,0,0
98741,038079828X,0,0
98741,038081613X,0,0
98741,038533625X,0,0
98741,039475834X,0,0
98741,039480967X,0,0
98741,039565744X,0,0
98741,039731714X,0,0
98741,039923621X,0,0
98741,042518451X,0,0
98741,043935806X,0,0
98741,044021145X,0,0
98741,044021422X,0,0
98741,044022103X,0,0
98741,044041329X,0,0
98741,044048474X,0,0
98741,044090580X,0,0
98741,044651652X,0,0
98741,044652087X,0,0
98741,044990587X,0,0
98741,051513595X,0,0
98741,051703705X,0,0
98741,052128192X,0,0
98741,055321313X,0,0
98741,055323370X,0,0
98741,055325944X,0,0
98741,055326110X,0,0
98741,055329184X,0,0
98741,055358619X,0,0
98741,059043280X,0,0
98741,059047121X,0,0
98741,059067448X,0,0
98741,060960077X,0,0
98741,067003097X,0,0
98741,067087762X,0,0
98741,067088796X,0,0
98741,067178546X,0,0
98741,067187277X,0,0
98741,067972026X,0,0
98741,067974987X,0,0
98741,067976268X,0,0
98741,067976402X,0,0
98741,067976805X,0,0
98741,067978120X,0,0
98741,068480073X,0,0
98741,068480087X,0,0
98741,068484267X,0,0
98741,068484477X,0,0
98741,068485502X,0,0
98741,068486441X,0,0
98741,068815252X,0,0
98741,068982551X,0,0
98741,072254006X,0,0
98741,073930657X,0,0
98741,074321546X,0,0
98741,074322423X,0,0
98741,075531073X,0,0
98741,076790043X,0,0
98741,076790382X,0,0
98741,077109860X,0,0
98741,079382379X,0,0
98741,080075137X,0,0
98741,080075820X,0,0
98741,080213422X,0,0
98741,080506897X,0,0
98741,081296814X,0,0
98741,084993477X,0,0
98741,084994287X,0,0
98741,087113795X,0,0
98741,087123940X,0,0
98741,087579744X,0,0
98741,087773996X,0,0
98741,088496230X,0,0
98741,089107421X,0,0
98741,089134361X,0,0
98741,089480829X,0,0
98741,089693781X,0,0
98741,1401300677,0,0
98741,1551103753,0,0
98741,1551664283,0,0
98741,1551665204,0,0
98741,1551666111,0,0
98741,1551667215,0,0
98741,1551667363,0,0
98741,1551667916,0,0
98741,1551668912,0,0
98741,1551669005,0,0
98741,1551669110,0,0
98741,1555133029,0,0
98741,155513338X,0,0
98741,1555139299,0,0
98741,1555423655,0,0
98741,1556610785,0,0
98741,1556613598,0,0
98741,1556613687,0,0
98741,1556619367,0,0
98741,1556619499,0,0
98741,155788370X,0,0
98741,1558211853,0,0
98741,1558322256,0,0
98741,1558506136,0,0
98741,1558670378,0,0
98741,1558670815,0,0
98741,155874262X,0,0
98741,1558742913,0,0
98741,1558743316,0,0
98741,1558743804,0,0
98741,1558744029,0,0
98741,1558744150,0,0
98741,155874424X,0,0
98741,1558744525,0,0
98741,1558744606,0,0
98741,1558744630,0,0
98741,1558745017,0,0
98741,1558745157,0,0
98741,1558745505,0,0
98741,1558746226,0,0
98741,1558746463,0,0
98741,1558747842,0,0
98741,155874830X,0,0
98741,1559721316,0,0
98741,1561383678,0,0
98741,1561790885,0,0
98741,1561791121,0,0
98741,156179483X,0,0
98741,1561796727,0,0
98741,156179712X,0,0
98741,1562921932,0,0
98741,1562923455,0,0
98741,1562925539,0,0
98741,1562926292,0,0
98741,156292639X,0,0
98741,1563680432,0,0
98741,1564586464,0,0
98741,1564743179,0,0
98741,1564767639,0,0
98741,1564782042,0,0
98741,1565070852,0,0
98741,1565071395,0,0
98741,1565073622,0,0
98741,1565073711,0,0
98741,1565075315,0,0
98741,1565075722,0,0
98741,1565076400,0,0
98741,1565078942,0,0
98741,1565079450,0,0
98741,1565121570,0,0
98741,1565548353,10,5
98741,1568490992,0,0
98741,1569471800,0,0
98741,1570084386,0,0
98741,1570085730,0,0
98741,1570085803,0,0
98741,1570087679,0,0
98741,1570671036,0,0
98741,1571453210,0,0
98741,1571458018,0,0
98741,1571740627,0,0
98741,1571741038,0,0
98741,1573221252,0,0
98741,1573223425,0,0
98741,1573226041,0,0
98741,1573226106,0,0
98741,157322930X,0,0
98741,1573229571,0,0
98741,1573240532,0,0
98741,157324094X,0,0
98741,157324144X,0,0
98741,1573247022,0,0
98741,1573247197,0,0
98741,1573248533,0,0
98741,1573440752,0,0
98741,1573450928,0,0
98741,1575662345,0,0
98741,1575667355,0,0
98741,1576300307,0,0
98741,1576581454,0,0
98741,1576730700,0,0
98741,1576730891,0,0
98741,1576731278,0,0
98741,1576735672,0,0
98741,1576736237,0,0
98741,1576736466,0,0
98741,1576736520,0,0
98741,1576737047,0,0
98741,1576737098,0,0
98741,1576737330,0,0
98741,1576737683,0,0
98741,1576737772,0,0
98741,157673823X,0,0
98741,1576830152,0,0
98741,1576831264,0,0
98741,157734698X,0,0
98741,1577349911,0,0
98741,1577483421,0,0
98741,1577483553,0,0
98741,1577484487,0,0
98741,157748794X,0,0
98741,1577488113,0,0
98741,1577941640,0,0
98741,1578561175,0,0
98741,1578561515,0,0
98741,1578563437,0,0
98741,157856512X,0,0
98741,1579121470,0,0
98741,1579541879,0,0
98741,1579545122,0,0
98741,1580050514,0,0
98741,1580620477,10,5
98741,1580621228,0,0
98741,1580621805,0,0
98741,1580625258,0,0
98741,1580626408,10,5
98741,1580632017,0,0
98741,158080036X,0,0
98741,158134256X,0,0
98741,1582340544,0,0
98741,1582450501,0,0
98741,1585675156,0,0
98741,1585748668,0,0
98741,1586480774,0,0
98741,158660242X,0,0
98741,1586602438,0,0
98741,1586602624,0,0
98741,1586605526,0,0
98741,1586606816,0,0
98741,1586851098,0,0
98741,1586851101,0,0
98741,1586852175,0,0
98741,1590521986,0,0
98741,1592864996,0,0
98741,1856978311,0,0
98741,1878100351,0,0
98741,1878901141,0,0
98741,1880032627,0,0
98741,1885211198,0,0
98741,188765416X,0,0
98741,1888952415,0,0
98741,1888996366,0,0
98741,1889893544,0,0
98741,1891867555,0,0
98741,1891867660,0,0
98741,1892016214,0,0
98741,1931296111,0,0
98741,1932128069,0,0
98741,2070360601,0,0
98741,2070369595,0,0
98745,1551668912,5,2.5
98758,006103018X,5,2.5
98758,034060834X,7,3.5
98758,042516358X,8,4
98758,044022330X,9,4.5
98758,051737997X,9,4.5
98758,067169071X,9,4.5
98758,074343627X,0,0
98758,078688939X,8,4
98758,087131830X,0,0
98758,088882162X,7,3.5
98758,1551052415,7,3.5
98758,1553660846,8,4
98758,1558176543,9,4.5
98758,1563524732,8,4
98758,1572434422,7,3.5
98758,1575665409,0,0
98758,158063107X,4,2
98758,1840223014,0,0
98758,1853267449,0,0
98758,1893652491,0,0
98783,050552516X,9,4.5
98783,067976657X,0,0
98783,074347628X,10,5
98787,006017143X,0,0
98787,006052510X,0,0
98787,014100018X,0,0
98787,033035647X,0,0
98787,034536676X,8,4
98787,038079487X,0,0
98787,039568093X,0,0
98787,039914739X,0,0
98787,055321313X,0,0
98787,055358295X,0,0
98787,067976402X,0,0
98787,080410753X,0,0
98787,140003065X,9,4.5
98787,1400031362,0,0
98787,1400034779,0,0
98787,140004832X,8,4
98787,1401300316,0,0
98787,1401300596,0,0
98787,1410400913,0,0
98787,1551667010,0,0
98787,1551668246,0,0
98787,1551669153,8,4
98787,1573222348,0,0
98787,1573225517,0,0
98787,1573228583,0,0
98787,1580628362,0,0
98787,1583224890,0,0
98787,1585422118,0,0
98787,1841952516,7,3.5
98787,1853260630,0,0
98787,1885983212,0,0
98787,2841871991,10,5
98794,014028009X,8,4
98808,3596200199,10,5
98825,006621274X,0,0
98860,014028009X,0,0
98860,068480753X,0,0
98861,031298250X,9,4.5
98865,1577312333,10,5
98882,1558531025,0,0
98887,067172519X,8,4
98890,1573227331,8,4
98893,1853260134,8,4
98901,1560231858,8,4
98904,006051261X,10,5
98904,006101351X,0,0
98904,038079487X,8,4
98904,043935806X,5,2.5
98904,044048068X,0,0
98904,068484267X,10,5
98904,1551669099,0,0
98904,1580631606,10,5
98904,1880216620,8,4
98912,1841191299,0,0
98912,1875989218,8,4
98915,1551668971,5,2.5
98918,1557508216,0,0
98923,067168390X,8,4
98930,007004466X,5,2.5
98930,013146051X,10,5
98930,067088300X,0,0
98930,1559360844,0,0
98930,1563973723,5,2.5
98930,156397374X,8,4
98930,156397441X,8,4
98930,1573227528,0,0
98930,1884834671,9,4.5
98940,086241900X,8,4
98940,1841950955,3,1.5
98948,1571312471,10,5
98950,1558743669,7,3.5
98952,067973404X,0,0
98958,014023313X,7,3.5
98958,014025448X,0,0
98958,014028009X,0,0
98982,039592720X,9,4.5
98988,039309149X,10,5
98988,067163514X,0,0
99001,3423078006,0,0
99001,3423703954,5,2.5
99001,3505098108,0,0
99023,044023722X,0,0
99025,006101351X,5,2.5
99027,068484477X,6,3
99032,031231616X,0,0
99032,076073979X,8,4
99032,087542791X,0,0
99032,1573531103,0,0
99032,1575667045,0,0
99032,1577193563,0,0
99032,1591162297,10,5
99032,1929090307,0,0
99033,8188157074,0,0
99076,3257208227,3,1.5
99102,037326187X,0,0
99102,038542096X,0,0
99102,055357468X,0,0
99102,1575667215,0,0
99102,1888173971,7,3.5
99108,8435015955,7,3.5
99108,9879397274,0,0
99115,042518045X,0,0
99115,042518403X,0,0
99126,067153551X,0,0
99126,1570714614,10,5
99146,031242227X,9,4.5
99146,158322601X,8,4
99193,055356773X,9,4.5
99196,1551667479,6,3
99213,088899348X,10,5
99216,1878424319,10,5
99222,087113795X,10,5
99227,055320601X,0,0
99227,055324180X,0,0
99227,055324356X,0,0
99231,044021422X,0,0
99233,042518403X,5,2.5
99242,1857978137,8,4
99251,038533656X,6,3
99252,055321313X,0,0
99252,1551669021,6,3
99268,089529768X,7,3.5
99268,089750089X,0,0
99268,094087136X,0,0
99268,1570627177,0,0
99268,1571780386,0,0
99268,1585421839,9,4.5
99268,1585422886,0,0
99268,1878424424,0,0
99268,1883929083,10,5
99268,1883929245,10,5
99268,1883929296,10,5
99268,188392930X,8,4
99268,8478889019,0,0
99281,1567998453,8,4
99293,014131088X,0,0
99298,155874262X,10,5
99308,014131088X,0,0
99312,006065337X,10,5
99312,006447108X,10,5
99312,028105245X,0,0
99312,079357336X,10,5
99312,080075137X,0,0
99312,080542041X,0,0
99312,080697222X,10,5
99312,084233226X,10,5
99312,1556618190,0,0
99312,1557487278,10,5
99312,1561210765,0,0
99312,1565075315,0,0
99312,157243435X,10,5
99312,1576736881,0,0
99312,1576737330,5,2.5
99312,1577484894,0,0
99312,1577484924,10,5
99314,1552633403,9,4.5
99314,1580050581,0,0
99320,1551668017,3,1.5
99323,1588720020,0,0
99328,000648302X,3,1.5
99337,044023722X,5,2.5
99347,014100018X,0,0
99347,038546889X,10,5
99347,067973192X,0,0
99347,1551666189,10,5
99347,1551668653,9,4.5
99347,155166951X,9,4.5
99347,155874424X,10,5
99347,1571456988,10,5
99347,1571458735,10,5
99354,1558612394,0,0
99363,1590030257,6,3
99390,067169507X,0,0
99390,1578632552,10,5
99395,3442446910,8,4
99395,3442447380,0,0
99395,3453072057,9,4.5
99434,1853260711,9,4.5
99434,1853261149,5,2.5
99441,031242230X,10,5
99441,038530224X,9,4.5
99441,055334949X,9,4.5
99441,055337933X,9,4.5
99441,067972849X,0,0
99441,1560252626,8,4
99441,1564581853,9,4.5
99441,1880656345,9,4.5
99455,037570485X,7,3.5
99469,8478443223,0,0
99469,8495501074,3,1.5
99469,8495618605,6,3
99469,9707100397,0,0
99474,1562056697,8,4
99485,1551669005,0,0
99523,044022103X,5,2.5
99523,067976402X,8,4
99527,1853260630,0,0
99574,3596213819,0,0
99623,074347158X,0,0
99623,1842221795,0,0
99630,038079960X,0,0
99630,044175418X,0,0
99630,067976402X,2,1
99630,068483376X,10,5
99630,068484477X,0,0
99630,1564020940,0,0
99630,1564144879,0,0
99630,156512281X,7,3.5
99630,1585422223,8,4
99630,1889833592,0,0
99635,074343627X,0,0
99638,031213570X,8,4
99638,156971620X,0,0
99640,006098824X,0,0
99641,030713279X,0,0
99641,068485614X,0,0
99641,069401642X,0,0
99641,081674033X,0,0
99641,1558585362,0,0
99641,1563054426,10,5
99641,1564144089,0,0
99641,1576737330,0,0
99668,006447237X,0,0
99668,038073298X,0,0
99668,038080719X,0,0
99668,059049418X,0,0
99714,1883011221,0,0
99720,043935806X,9,4.5
99720,059051038X,0,0
99720,076790026X,9,4.5
99720,1561450022,5,2.5
99720,1565122178,5,2.5
99738,3257229534,9,4.5
99738,3404138716,0,0
99738,344272984X,10,5
99738,3453189345,4,2
99738,3462031953,0,0
99738,3492238696,0,0
99738,3746619041,0,0
99778,039912764X,7,3.5
99783,034537472X,7,3.5
99788,006109921X,0,0
99792,1582430543,0,0
99832,068484267X,8,4
99850,3492236138,0,0
99890,067976402X,0,0
99909,006100491X,9,4.5
99911,037570633X,8,4
99912,037570633X,5,2.5
99946,1558744142,0,0
99955,038533656X,0,0
99955,042513525X,0,0
99955,055356773X,0,0
99955,059041917X,0,0
99955,059047071X,7,3.5
99955,067976402X,8,4
99955,081256667X,0,0
99955,1558744630,2,1
99955,1562470752,7,3.5
99955,1562470795,7,3.5
99955,1562475177,0,0
99955,1562475894,7,3.5
99955,1564581764,0,0
99955,1567181120,5,2.5
99955,1569245134,8,4
99980,1888363576,7,3.5
99982,067088300X,0,0
99996,006103083X,5,2.5
99996,044023722X,8,4
99996,067168390X,10,5
99996,078688598X,0,0
99996,1552781364,7,3.5
99996,1573221937,0,0
99996,1573229083,0,0
99996,1841953229,9,4.5
100009,1551430010,8,4
100009,1551668246,7,3.5
100015,051512088X,1,0.5
100038,1579120636,0,0
100044,044021422X,8,4
100046,014034294X,0,0
100052,1857992083,0,0
100067,1400034779,7,3.5
100074,158243297X,4,2
100075,3404148665,8,4
100088,000712855X,9,4.5
100088,014027927X,0,0
100088,037324522X,0,0
100088,1551667010,0,0
100088,1853262056,0,0
100115,078686219X,10,5
100115,1576739627,9,4.5
100115,157859068X,0,0
100119,096186365X,8,4
100121,051513239X,5,2.5
100127,087113795X,5,2.5
100164,3442451604,4,2
100176,078670621X,8,4
100184,074323782X,0,0
100186,044020254X,7,3.5
100187,1864366400,8,4
100188,3492225756,0,0
100217,1887368256,8,4
100223,006109921X,9,4.5
100227,037570485X,9,4.5
100227,043935806X,10,5
100227,080410753X,8,4
100227,1550224670,0,0
100227,1591162149,9,4.5
100251,091096517X,5,2.5
100251,1560765925,5,2.5
100256,044651652X,10,5
100264,039914207X,0,0
100264,039914465X,0,0
100264,044023722X,5,2.5
100264,055310523X,9,4.5
100266,034538184X,0,0
100294,067976402X,10,5
100294,9839747231,10,5
100345,8879831321,0,0
100354,055305371X,8,4
100355,038081336X,6,3
100355,082176148X,0,0
100361,1579541712,0,0
100361,1878067087,9,4.5
100377,1551668998,0,0
100418,1890159271,5,2.5
100427,1557832986,0,0
100427,1557835748,5,2.5
100427,1892384108,0,0
100452,055334949X,6,3
100454,1555831370,8,4
100454,1573228737,10,5
100459,006019491X,0,0
100459,006098824X,0,0
100459,006250374X,8,4
100459,038075620X,0,0
100459,038079487X,9,4.5
100459,039395272X,7,3.5
100459,044021145X,0,0
100459,055326611X,0,0
100459,055357874X,7,3.5
100459,067169507X,0,0
100459,067976402X,0,0
100459,073700049X,8,4
100459,080410753X,0,0
100459,089043753X,0,0
100459,1550134671,0,0
100459,1551667495,0,0
100459,1555611435,8,4
100459,1558680616,0,0
100459,1564145883,10,5
100459,1565122968,0,0
100459,1567182593,0,0
100459,1567186033,0,0
100459,1570421048,0,0
100459,1878424319,0,0
100459,1879384329,0,0
100459,1881273652,0,0
100459,1931201080,0,0
100460,042517140X,0,0
100464,1555973248,0,0
100474,8420442402,0,0
100482,8433920995,9,4.5
100484,3492222730,0,0
100497,067103619X,6,3
100497,1551665700,7,3.5
100506,068484477X,10,5
100517,034545040X,0,0
100517,1400033543,0,0
100517,1573221937,0,0
100519,006090495X,0,0
100546,1556522460,0,0
100546,1564771105,0,0
100546,1572241500,0,0
100546,188301073X,0,0
100568,044021145X,7,3.5
100578,019282757X,0,0
100578,019283391X,8,4
100578,019283990X,9,4.5
100578,033039892X,0,0
100578,057560106X,0,0
100578,096396075X,0,0
100578,1556522304,0,0
100578,1887279342,0,0
100578,1902602684,0,0
100590,156205595X,0,0
100590,1562763970,0,0
100590,1566044650,0,0
100590,1568303076,0,0
100590,1568841639,0,0
100590,1572315652,0,0
100590,1573229326,8,4
100610,006109918X,10,5
100630,1585671274,10,5
100636,3423118229,0,0
100644,006109174X,7,3.5
100644,042511984X,0,0
100644,044111816X,0,0
100644,044921740X,0,0
100644,082172987X,0,0
100644,1582342156,0,0
100644,1859580068,0,0
100644,3257228007,0,0
100644,3257229364,0,0
100644,3404145046,0,0
100644,3453865405,6,3
100644,3746614007,0,0
100648,037572656X,0,0
100648,060960872X,7,3.5
100648,068482440X,0,0
100648,1559705752,7,3.5
100648,1573228737,0,0
100658,068484477X,0,0
100658,096634734X,0,0
100658,1888363576,0,0
100660,1576738159,9,4.5
100681,2020225913,7,3.5
100681,2070389448,9,4.5
100681,2080810561,5,2.5
100681,2253143634,4,2
100688,055357230X,0,0
100694,044018424X,0,0
100740,2226135022,0,0
100760,3257229534,4,2
100764,846630259X,0,0
100777,1551668270,6,3
100782,044100069X,9,4.5
100782,055254910X,0,0
100782,067188090X,8,4
100782,1563331306,8,4
100782,1567180264,0,0
100782,1567186572,0,0
100782,1585672203,0,0
100782,1843337045,9,4.5
100782,1853264199,0,0
100782,1875604030,0,0
100782,1885865309,8,4
100783,015100580X,0,0
100783,031285370X,4,2
100783,039455258X,0,0
100783,044651697X,0,0
100783,055310893X,0,0
100783,055356790X,0,0
100783,1551669048,0,0
100786,1558743669,8,4
100793,3404148665,0,0
100815,067976402X,5,2.5
100815,1573229377,8,4
100822,006109918X,0,0
100822,042512164X,0,0
100822,055327953X,0,0
100822,082176828X,0,0
100832,009928958X,0,0
100832,1903458064,7,3.5
100838,044021145X,9,4.5
100846,006008409X,8,4
100846,006101351X,0,0
100846,006109868X,0,0
100846,014023313X,0,0
100846,014028009X,0,0
100846,015600710X,0,0
100846,038531700X,0,0
100846,039606423X,0,0
100846,042511774X,0,0
100846,044023722X,0,0
100846,044651747X,0,0
100846,055321313X,0,0
100846,055357230X,0,0
100846,055358099X,0,0
100846,068480042X,5,2.5
100846,1400034779,0,0
100846,1551660342,0,0
100846,1551668157,0,0
100846,1551668920,0,0
100846,1551668998,0,0
100846,1570641161,5,2.5
100846,1570641218,0,0
100846,157324144X,0,0
100846,1575843137,0,0
100846,1576734641,0,0
100885,1569313830,6,3
100887,044023722X,0,0
100887,1575660504,0,0
100888,3442063809,0,0
100903,006109921X,6,3
100903,074322535X,10,5
100906,006109921X,0,0
100906,006440031X,0,0
100906,014023313X,8,4
100906,014028009X,0,0
100906,014044047X,10,5
100906,014044050X,0,0
100906,014044100X,10,5
100906,014044629X,9,4.5
100906,015202607X,0,0
100906,015600464X,8,4
100906,019855575X,0,0
100906,034529873X,0,0
100906,034542039X,8,4
100906,034543529X,0,0
100906,034544812X,9,4.5
100906,038073267X,8,4
100906,038080896X,7,3.5
100906,038082048X,0,0
100906,038097438X,7,3.5
100906,038548741X,0,0
100906,038549744X,0,0
100906,039592720X,0,0
100906,042513024X,0,0
100906,042514898X,0,0
100906,043935806X,7,3.5
100906,044022442X,0,0
100906,044100007X,0,0
100906,044922175X,0,0
100906,046087246X,10,5
100906,047141574X,0,0
100906,048629093X,9,4.5
100906,051513239X,0,0
100906,051513306X,0,0
100906,052128354X,0,0
100906,055321313X,10,5
100906,055357468X,0,0
100906,057560106X,8,4
100906,067174559X,8,4
100906,067972754X,8,4
100906,067973855X,9,4.5
100906,073730104X,8,4
100906,073820174X,0,0
100906,074342736X,0,0
100906,074342767X,0,0
100906,078601539X,0,0
100906,078686804X,0,0
100906,080411336X,0,0
100906,080705903X,0,0
100906,081181503X,8,4
100906,081182411X,0,0
100906,083356918X,0,0
100906,088001430X,8,4
100906,089296670X,0,0
100906,089608289X,0,0
100906,155017245X,0,0
100906,1558686134,8,4
100906,1563053470,8,4
100906,1564783049,9,4.5
100906,1568650892,0,0
100906,1568653786,7,3.5
100906,156865524X,0,0
100906,1569470553,0,0
100906,1573920967,9,4.5
100906,1578590175,0,0
100906,1578632897,0,0
100906,1578632900,0,0
100906,1582340811,8,4
100906,1582431337,8,4
100906,1585421359,9,4.5
100906,158574297X,8,4
100906,158586059X,8,4
100906,1587157020,8,4
100906,1840460571,0,0
100906,1841953237,0,0
100906,1842121626,0,0
100906,1843532751,6,3
100906,1864503793,8,4
100906,1880448483,7,3.5
100906,1887178384,9,4.5
100906,1887424024,0,0
100906,1890132667,0,0
100906,1891620754,0,0
100906,1892975904,0,0
100906,2034207106,9,4.5
100906,2040180001,9,4.5
100906,207036805X,6,3
100906,2080704753,7,3.5
100906,2831572223,9,4.5
100906,2843232228,8,4
100984,068815090X,0,0
100996,042518904X,0,0
101006,1551669145,6,3
101018,1555842585,0,0
101035,1400031699,7,3.5
101035,1551665093,0,0
101035,155166884X,8,4
101035,1565121368,5,2.5
101035,1890768081,0,0
101043,006092411X,0,0
101056,042517025X,7,3.5
101068,1586481444,10,5
101081,9676113433,8,4
101081,9676114588,8,4
101082,1562827979,0,0
101091,158234082X,5,2.5
101091,158243249X,6,3
101141,067178546X,7,3.5
101150,014029628X,8,4
101155,1551668343,6,3
101172,039592720X,8,4
101172,1569470545,7,3.5
101172,2253056812,0,0
101179,3404242149,7,3.5
101191,3499225441,5,2.5
101191,3518394460,8,4
101209,006108560X,10,5
101209,038001503X,0,0
101209,038072197X,9,4.5
101209,038075620X,0,0
101209,038078405X,0,0
101209,038079828X,0,0
101209,038079960X,0,0
101209,038080249X,0,0
101209,038080803X,0,0
101209,038097536X,8,4
101209,039452389X,7,3.5
101209,042510429X,0,0
101209,042511774X,0,0
101209,042516098X,8,4
101209,043935806X,5,2.5
101209,044661078X,0,0
101209,044914867X,0,0
101209,050552466X,0,0
101209,051512088X,0,0
101209,051512219X,0,0
101209,051512317X,0,0
101209,055321313X,8,4
101209,056355147X,10,5
101209,067101417X,0,0
101209,067173976X,5,2.5
101209,067177932X,0,0
101209,067187098X,5,2.5
101209,067976397X,0,0
101209,067987707X,0,0
101209,068984588X,0,0
101209,076111775X,9,4.5
101209,078600018X,0,0
101209,080071735X,0,0
101209,082176991X,0,0
101209,084394319X,0,0
101209,084394594X,0,0
101209,1551661470,0,0
101209,1551664887,7,3.5
101209,1551665506,0,0
101209,1551667479,0,0
101209,1551668068,0,0
101209,1551668254,0,0
101209,1551668777,0,0
101209,155710011X,0,0
101209,1557733961,0,0
101209,1557738815,0,0
101209,1558744630,0,0
101209,1562920979,10,5
101209,1563976420,8,4
101209,1564020487,8,4
101209,157064280X,7,3.5
101209,1575668572,0,0
101209,1577485955,0,0
101209,1579240658,8,4
101209,158860005X,8,4
101210,190469702X,7,3.5
101214,044022103X,0,0
101214,157566383X,0,0
101226,080411918X,8,4
101234,3821807059,5,2.5
101242,014034294X,10,5
101242,055309582X,0,0
101251,1891620770,0,0
101265,052594379X,6,3
101282,055337849X,10,5
101283,1575660679,5,2.5
101286,055327788X,0,0
101294,067976402X,0,0
101304,039915180X,0,0
101304,060960225X,0,0
101304,067003259X,0,0
101305,006101351X,7,3.5
101305,014028009X,7,3.5
101305,015601422X,7,3.5
101305,038530028X,0,0
101305,038531387X,0,0
101305,039552105X,0,0
101305,067976397X,0,0
101305,087113795X,9,4.5
101305,093527829X,0,0
101305,1400060222,0,0
101305,155166903X,0,0
101305,1566914280,0,0
101305,1573229865,0,0
101305,1579540465,0,0
101306,038081093X,0,0
101330,156947334X,10,5
101336,044651652X,8,4
101336,1556618689,0,0
101361,1575910519,0,0
101381,1564767868,7,3.5
101382,006109207X,0,0
101422,009975391X,0,0
101422,1573221465,7,3.5
101422,1593080484,9,4.5
101424,067169507X,0,0
101483,015100692X,8,4
101505,140003065X,0,0
101505,1573229326,5,2.5
101513,1551668998,8,4
101513,1551669153,7,3.5
101513,1551669617,0,0
101517,1858283817,5,2.5
101546,156025355X,0,0
101559,067164047X,0,0
101559,1400034779,0,0
101559,1559703237,0,0
101566,1551668084,0,0
101588,1551669501,0,0
101606,014230218X,0,0
101606,031286518X,10,5
101606,042516859X,6,3
101606,055321229X,0,0
101606,067003584X,10,5
101606,067974178X,7,3.5
101606,068810312X,5,2.5
101606,072253955X,7,3.5
101606,084991437X,8,4
101606,086442471X,8,4
101606,092183313X,6,3
101606,1550135457,7,3.5
101606,1558171177,0,0
101606,1573225517,9,4.5
101606,1573225541,6,3
101606,1573226521,9,4.5
101606,1573229326,7,3.5
101606,1573229571,9,4.5
101606,1840240903,8,4
101606,1864502223,8,4
101606,1885211554,8,4
101606,1895900026,0,0
101614,055310523X,7,3.5
101614,1551668076,8,4
101616,080213825X,7,3.5
101620,014028009X,6,3
101620,044023722X,10,5
101620,093062582X,10,5
101620,1551669609,7,3.5
101624,043935806X,0,0
101666,3423123079,8,4
101666,3596205956,10,5
101667,3442423767,10,5
101672,044023722X,7,3.5
101680,1581343973,9,4.5
